Scope,Project,Namespace,Type,Member,Maintainability Index,Cyclomatic Complexity,Depth of Inheritance,Class Coupling,Lines of Code
Member,Terminals.Common (Debug),Terminals.Forms.Controls,CredentialsPanel,PasswordLoaded.get() : bool,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.Forms.Controls,CredentialsPanel,PasswordLoaded.set(bool) : void,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.Forms.Controls,CredentialsPanel,"RevealOrHidePwd(object, EventArgs) : void",71,2,,4,6
Member,Terminals.Common (Debug),Terminals.Forms.Controls,CredentialsPanel,SaveMRUs() : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Forms.Controls,CredentialsPanel,SavePassword(ICredentialBase) : void,78,2,,2,3
Member,Terminals.Common (Debug),Terminals.Forms.Controls,CredentialsPanel,SaveTo(ICredentialBase) : void,88,1,,1,2
Member,Terminals.Common (Debug),Terminals.Forms.Controls,CredentialsPanel,SaveUserAndDomain(ICredentialBase) : void,83,1,,2,2
Member,Terminals.Common (Debug),Terminals.Forms.Controls,CredentialsPanel,"SetUserNameError(ErrorProvider, string) : void",84,1,,2,2
Member,Terminals.Common (Debug),Terminals.Forms.Controls,CredentialsPanel,TextEditsLeft.get() : int,87,1,,2,2
Member,Terminals.Common (Debug),Terminals.Forms.Controls,CredentialsPanel,TextEditsLeft.set(int) : void,67,1,,3,7
Namespace,Terminals.Common (Debug),Terminals.Forms.EditFavorite, , ,100,5,0,2,0
Type,Terminals.Common (Debug),Terminals.Forms.EditFavorite,IProtocolObserver, ,100,1,0,0,0
Member,Terminals.Common (Debug),Terminals.Forms.EditFavorite,IProtocolObserver,OnServerNameChanged(string) : void,100,1,,0,0
Type,Terminals.Common (Debug),Terminals.Forms.EditFavorite,IProtocolOptionsControl, ,100,2,0,1,0
Member,Terminals.Common (Debug),Terminals.Forms.EditFavorite,IProtocolOptionsControl,LoadFrom(IFavorite) : void,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Forms.EditFavorite,IProtocolOptionsControl,SaveTo(IFavorite) : void,100,1,,1,0
Type,Terminals.Common (Debug),Terminals.Forms.EditFavorite,IValidatedProtocolControl, ,100,2,0,1,0
Member,Terminals.Common (Debug),Terminals.Forms.EditFavorite,IValidatedProtocolControl,IntegerValidationRequested.add(CancelEventHandler) : void,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Forms.EditFavorite,IValidatedProtocolControl,IntegerValidationRequested.remove(CancelEventHandler) : void,100,1,,1,0
Namespace,Terminals.Common (Debug),Terminals.Integration.Export, , ,100,6,0,3,0
Type,Terminals.Common (Debug),Terminals.Integration.Export,IExportOptionsContext, ,100,5,0,2,0
Member,Terminals.Common (Debug),Terminals.Integration.Export,IExportOptionsContext,Favorite.get() : FavoriteConfigurationElement,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Integration.Export,IExportOptionsContext,IncludePasswords.get() : bool,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Integration.Export,IExportOptionsContext,TsgwPassword.get() : string,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Integration.Export,IExportOptionsContext,"WriteElementString(string, string) : void",100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Integration.Export,IExportOptionsContext,Writer.get() : XmlTextWriter,100,1,,1,0
Type,Terminals.Common (Debug),Terminals.Integration.Export,ITerminalsOptionsExport, ,100,1,0,1,0
Member,Terminals.Common (Debug),Terminals.Integration.Export,ITerminalsOptionsExport,ExportOptions(IExportOptionsContext) : void,100,1,,1,0
Namespace,Terminals.Common (Debug),Terminals.Native, , ,98,48,1,15,24
Type,Terminals.Common (Debug),Terminals.Native,BrowseCallbackProc, ,100,4,1,2,0
Member,Terminals.Common (Debug),Terminals.Native,BrowseCallbackProc,"BeginInvoke(IntPtr, uint, int, int, AsyncCallback, object) : IAsyncResult",100,1,,2,0
Member,Terminals.Common (Debug),Terminals.Native,BrowseCallbackProc,"BrowseCallbackProc(object, IntPtr)",100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Native,BrowseCallbackProc,EndInvoke(IAsyncResult) : int,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Native,BrowseCallbackProc,"Invoke(IntPtr, uint, int, int) : int",100,1,,0,0
Type,Terminals.Common (Debug),Terminals.Native,BROWSEINFO, ,100,0,1,1,0
Type,Terminals.Common (Debug),Terminals.Native,CSIDL, ,100,0,1,0,0
Type,Terminals.Common (Debug),Terminals.Native,Methods, ,100,30,1,12,5
Member,Terminals.Common (Debug),Terminals.Native,Methods,BringWindowToTop(IntPtr) : bool,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,DeleteObject(IntPtr) : bool,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,"GetTextMetrics(IntPtr, out TEXTMETRIC) : bool",100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,GetWindowDC(IntPtr) : IntPtr,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,GetWindowRect(IntPtr) : Rectangle,77,1,,2,4
Member,Terminals.Common (Debug),Terminals.Native,Methods,"GetWindowRect(IntPtr, out RECT) : bool",100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,Methods(),100,1,,0,1
Member,Terminals.Common (Debug),Terminals.Native,Methods,"PostMessage(HandleRef, int, IntPtr, IntPtr) : int",100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,"ReleaseDC(IntPtr, IntPtr) : int",100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,"SelectObject(IntPtr, IntPtr) : IntPtr",100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,SetForegroundWindow(HandleRef) : bool,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,"SetWindowTheme(IntPtr, string, string) : int",100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,"SHAddToRecentDocs(uint, IntPtr) : void",100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,"SHAddToRecentDocs(uint, string) : void",100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,"SHBindToParent(IntPtr, Guid, out IntPtr, ref IntPtr) : int",100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,SHBrowseForFolder(ref BROWSEINFO) : IntPtr,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,"SHChangeNotify(uint, uint, IntPtr, IntPtr) : void",100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,"ShellExecute(IntPtr, string, string, string, string, int) : IntPtr",100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,ShellExecuteEx(ref SHELLEXECUTEINFO) : int,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,SHFileOperation(ref SHFILEOPSTRUCT) : int,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,SHGetDesktopFolder(out IntPtr) : int,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,"SHGetFolderLocation(IntPtr, int, IntPtr, uint, out IntPtr) : int",100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,"SHGetFolderPath(IntPtr, int, IntPtr, uint, StringBuilder) : int",100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,SHGetMalloc(out IntPtr) : int,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,"SHGetPathFromIDList(IntPtr, StringBuilder) : int",100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,"SHInvokePrinterCommand(IntPtr, uint, string, string, int) : int",100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,"ShowWindow(HandleRef, int) : bool",100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,"SHParseDisplayName(string, IntPtr, out IntPtr, uint, out uint) : int",100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,"StrRetToBSTR(ref STRRET, IntPtr, out string) : int",100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Native,Methods,"StrRetToBuf(ref STRRET, IntPtr, StringBuilder, uint) : int",100,1,,2,0
Type,Terminals.Common (Debug),Terminals.Native,PrinterActions, ,100,0,1,0,0
Type,Terminals.Common (Debug),Terminals.Native,RECT, ,81,4,1,1,9
Member,Terminals.Common (Debug),Terminals.Native,RECT,FromRectangle(Rectangle) : RECT,81,1,,1,2
Member,Terminals.Common (Debug),Terminals.Native,RECT,"FromXYWH(int, int, int, int) : RECT",83,1,,0,2
Member,Terminals.Common (Debug),Terminals.Native,RECT,"RECT(int, int, int, int)",76,1,,0,4
Member,Terminals.Common (Debug),Terminals.Native,RECT,Rect.get() : Rectangle,89,1,,1,1
Type,Terminals.Common (Debug),Terminals.Native,SFGAO, ,100,0,1,0,0
Type,Terminals.Common (Debug),Terminals.Native,SHCIDS, ,100,0,1,0,0
Type,Terminals.Common (Debug),Terminals.Native,SHCONTF, ,100,0,1,0,0
Type,Terminals.Common (Debug),Terminals.Native,SHELLEXECUTEINFO, ,100,0,1,0,0
Type,Terminals.Common (Debug),Terminals.Native,SHFILEOPSTRUCT, ,100,0,1,0,0
Type,Terminals.Common (Debug),Terminals.Native,SHGFP_TYPE, ,100,0,1,0,0
Type,Terminals.Common (Debug),Terminals.Native,SHGNO, ,100,0,1,0,0
Type,Terminals.Common (Debug),Terminals.Native,STRRET, ,100,0,1,0,0
Type,Terminals.Common (Debug),Terminals.Native,STRRET_TYPE, ,100,0,1,0,0
Type,Terminals.Common (Debug),Terminals.Native,TEXTMETRIC, ,100,0,1,0,0
Type,Terminals.Common (Debug),Terminals.Native,Wow, ,90,10,1,0,10
Member,Terminals.Common (Debug),Terminals.Native,Wow,GetCurrentProcess() : IntPtr,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Native,Wow,GetModuleHandle(string) : IntPtr,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Native,Wow,"GetProcAddress(IntPtr, string) : IntPtr",100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Native,Wow,Is64BitOperatingSystem.get() : bool,74,3,,0,4
Member,Terminals.Common (Debug),Terminals.Native,Wow,Is64BitProcess.get() : bool,94,1,,0,1
Member,Terminals.Common (Debug),Terminals.Native,Wow,"IsWow64Process(IntPtr, out bool) : bool",100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Native,Wow,"ModuleContainsFunction(string, string) : bool",72,2,,0,5
Namespace,Terminals.Common (Debug),Terminals.TerminalServices, , ,94,130,1,26,250
Type,Terminals.Common (Debug),Terminals.TerminalServices,Client, ,90,18,1,2,21
Member,Terminals.Common (Debug),Terminals.TerminalServices,Client,Address.get() : byte[],98,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Client,Address.set(byte[]) : void,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Client,AddressFamily.get() : int,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Client,AddressFamily.set(int) : void,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Client,Client(),100,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Client,ClientName.get() : string,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Client,ClientName.set(string) : void,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Client,DomianName.get() : string,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Client,DomianName.set(string) : void,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Client,IPAddress.get() : IPAddress,76,2,,2,4
Member,Terminals.Common (Debug),Terminals.TerminalServices,Client,StationName.get() : string,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Client,StationName.set(string) : void,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Client,Status.get() : bool,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Client,Status.set(bool) : void,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Client,ToString() : string,79,1,,0,2
Member,Terminals.Common (Debug),Terminals.TerminalServices,Client,UserName.get() : string,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Client,UserName.set(string) : void,95,1,,0,1
Type,Terminals.Common (Debug),Terminals.TerminalServices,ConnectionStates, ,100,0,1,0,0
Type,Terminals.Common (Debug),Terminals.TerminalServices,GatewayCredentialsSources, ,83,8,1,1,14
Member,Terminals.Common (Debug),Terminals.TerminalServices,GatewayCredentialsSources,DisplayName.get() : string,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,GatewayCredentialsSources,DisplayName.set(string) : void,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,GatewayCredentialsSources,GatewayCredentialsSources(),100,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,GatewayCredentialsSources,ID.get() : int,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,GatewayCredentialsSources,ID.set(int) : void,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,GatewayCredentialsSources,Sources.get() : List<GatewayCredentialsSources>,66,2,,1,7
Member,Terminals.Common (Debug),Terminals.TerminalServices,GatewayCredentialsSources,ToString() : string,89,1,,0,2
Type,Terminals.Common (Debug),Terminals.TerminalServices,Session, ,92,16,1,4,17
Member,Terminals.Common (Debug),Terminals.TerminalServices,Session,Client.get() : Client,98,1,,1,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Session,Client.set(Client) : void,95,1,,1,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Session,IsTheActiveSession.get() : bool,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Session,IsTheActiveSession.set(bool) : void,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Session,LogOff() : bool,91,1,,0,2
Member,Terminals.Common (Debug),Terminals.TerminalServices,Session,Processes.get() : List<SessionProcess>,98,1,,2,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Session,Processes.set(List<SessionProcess>) : void,95,1,,2,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Session,ServerName.get() : string,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Session,ServerName.set(string) : void,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Session,Session(),92,1,,2,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Session,SessionID.get() : int,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Session,SessionID.set(int) : void,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Session,State.get() : ConnectionStates,98,1,,1,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Session,State.set(ConnectionStates) : void,95,1,,1,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Session,WindowsStationName.get() : string,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,Session,WindowsStationName.set(string) : void,95,1,,0,1
Type,Terminals.Common (Debug),Terminals.TerminalServices,SessionProcess, ,93,11,1,0,11
Member,Terminals.Common (Debug),Terminals.TerminalServices,SessionProcess,ProcessID.get() : int,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,SessionProcess,ProcessID.set(int) : void,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,SessionProcess,ProcessName.get() : string,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,SessionProcess,ProcessName.set(string) : void,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,SessionProcess,SessionID.get() : int,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,SessionProcess,SessionID.set(int) : void,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,SessionProcess,SessionProcess(),100,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,SessionProcess,User.get() : string,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,SessionProcess,User.set(string) : void,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,SessionProcess,UserType.get() : string,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,SessionProcess,UserType.set(string) : void,95,1,,0,1
Type,Terminals.Common (Debug),Terminals.TerminalServices,TerminalServer, ,89,16,1,6,20
Member,Terminals.Common (Debug),Terminals.TerminalServices,TerminalServer,Errors.get() : List<string>,98,1,,1,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,TerminalServer,Errors.set(List<string>) : void,95,1,,1,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,TerminalServer,IsATerminalServer.get() : bool,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,TerminalServer,IsATerminalServer.set(bool) : void,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,TerminalServer,LoadServer(string) : TerminalServer,87,1,,1,2
Member,Terminals.Common (Debug),Terminals.TerminalServices,TerminalServer,SendMessageToSession(Session) : void,65,4,,5,7
Member,Terminals.Common (Debug),Terminals.TerminalServices,TerminalServer,ServerName.get() : string,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,TerminalServer,ServerName.set(string) : void,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,TerminalServer,ServerPointer.get() : IntPtr,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,TerminalServer,ServerPointer.set(IntPtr) : void,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,TerminalServer,Sessions.get() : List<Session>,98,1,,2,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,TerminalServer,Sessions.set(List<Session>) : void,95,1,,2,1
Member,Terminals.Common (Debug),Terminals.TerminalServices,TerminalServer,TerminalServer(),92,1,,1,1
Type,Terminals.Common (Debug),Terminals.TerminalServices,TerminalServicesAPI, ,64,61,1,20,167
Member,Terminals.Common (Debug),Terminals.TerminalServices,TerminalServicesAPI,GetConnectionState(TerminalServicesAPI.WTS_CONNECTSTATE_CLASS) : string,53,11,,1,25
Member,Terminals.Common (Debug),Terminals.TerminalServices,TerminalServicesAPI,GetCurrentProcessId() : int,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.TerminalServices,TerminalServicesAPI,GetSessions(string) : TerminalServer,37,14,,15,57
Member,Terminals.Common (Debug),Terminals.TerminalServices,TerminalServicesAPI,"GetString(IntPtr, int, TerminalServicesAPI.WTS_INFO_CLASS) : string",70,2,,2,6
